edgeID,from,to,networkCanvasEgoUUID,networkCanvasUUID,networkCanvasSourceUUID,networkCanvasTargetUUID
12,6,13,96f49992-a293-45b1-bd84-ccedf42d66fc,51fc68e2-0469-4cea-8748-66c79465d1d6,55d9a0e2-c6db-46d5-8dc5-caa0849def08,a90007d6-5434-4ba5-9ec5-1853846216ba
13,6,14,96f49992-a293-45b1-bd84-ccedf42d66fc,71958652-58ce-47df-bb0e-e91351565b41,55d9a0e2-c6db-46d5-8dc5-caa0849def08,94e59a56-e8ff-4405-adb9-2642e4674ec6
14,7,8,96f49992-a293-45b1-bd84-ccedf42d66fc,95c49947-c21b-49ec-9a87-3762ba5ff385,ecf239ab-a17f-4ac6-b54c-6b0fedc33801,04489e2b-89ba-4501-873f-3aa71820bffd
15,7,14,96f49992-a293-45b1-bd84-ccedf42d66fc,eb1bc3ce-52bb-4c82-afc3-463466762e5d,ecf239ab-a17f-4ac6-b54c-6b0fedc33801,94e59a56-e8ff-4405-adb9-2642e4674ec6
16,8,9,96f49992-a293-45b1-bd84-ccedf42d66fc,660ce529-9df9-40da-99c5-75f3cb0cddcc,04489e2b-89ba-4501-873f-3aa71820bffd,c127476c-e5a0-4ec4-9245-de1841ee6320
17,8,11,96f49992-a293-45b1-bd84-ccedf42d66fc,bb4a8f59-8a1b-4674-adbf-ca59f84acd50,04489e2b-89ba-4501-873f-3aa71820bffd,5b3a82a5-0610-4831-a8e9-846c6d0d625e
18,8,13,96f49992-a293-45b1-bd84-ccedf42d66fc,c5c2a802-38fb-4a31-b1a2-14cb0ba94bca,04489e2b-89ba-4501-873f-3aa71820bffd,a90007d6-5434-4ba5-9ec5-1853846216ba
19,8,15,96f49992-a293-45b1-bd84-ccedf42d66fc,7a7ec27a-6f4b-43da-8ccd-b4fc27be4d49,04489e2b-89ba-4501-873f-3aa71820bffd,bf73986e-433f-4b78-9d41-a95aa7cc9644
20,9,11,96f49992-a293-45b1-bd84-ccedf42d66fc,a7a1a206-4646-47e3-91d8-598208046a98,c127476c-e5a0-4ec4-9245-de1841ee6320,5b3a82a5-0610-4831-a8e9-846c6d0d625e
21,9,14,96f49992-a293-45b1-bd84-ccedf42d66fc,9166f39b-9e09-4394-b73d-b8b26cca9039,c127476c-e5a0-4ec4-9245-de1841ee6320,94e59a56-e8ff-4405-adb9-2642e4674ec6
22,9,15,96f49992-a293-45b1-bd84-ccedf42d66fc,4b91bd1b-792f-4e9b-b093-e4da96b49683,c127476c-e5a0-4ec4-9245-de1841ee6320,bf73986e-433f-4b78-9d41-a95aa7cc9644
23,10,13,96f49992-a293-45b1-bd84-ccedf42d66fc,1cad61cf-a12d-45e9-ac94-d1441265d37e,d10b7eaf-8a91-438f-b5b1-e71454716382,a90007d6-5434-4ba5-9ec5-1853846216ba
24,11,15,96f49992-a293-45b1-bd84-ccedf42d66fc,56d468c0-04de-4815-9045-c227762072b5,5b3a82a5-0610-4831-a8e9-846c6d0d625e,bf73986e-433f-4b78-9d41-a95aa7cc9644
25,12,15,96f49992-a293-45b1-bd84-ccedf42d66fc,cacd59b1-f432-4fb6-ae98-436f57af1491,27976c3a-994f-4276-8108-ac566594aaae,bf73986e-433f-4b78-9d41-a95aa7cc9644
26,14,15,96f49992-a293-45b1-bd84-ccedf42d66fc,baf2ae41-7ecd-497c-b4aa-b9954a4dc34e,94e59a56-e8ff-4405-adb9-2642e4674ec6,bf73986e-433f-4b78-9d41-a95aa7cc9644
1,1,3,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,afce85d6-52b9-4763-b6f2-13d2b8ed92c8,5cc91590-6c1c-4f70-a9c8-42416809bb76,47e71a9f-9b6d-47a1-a74c-d1e49a89c3e3
2,1,4,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,3ba66206-9c00-4b02-ab2e-a4bfc16163a8,5cc91590-6c1c-4f70-a9c8-42416809bb76,0b06e3e7-e49b-473a-a4b2-1eb747d9af43
3,1,8,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,b5a71e44-b229-4f49-9c18-2ab1695a994b,5cc91590-6c1c-4f70-a9c8-42416809bb76,42f4e95d-8951-4dc6-9169-b74e15da4c9f
4,1,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,ea2386d5-0ff1-455d-a9ff-52d1d8703661,5cc91590-6c1c-4f70-a9c8-42416809bb76,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
5,1,15,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,61ad2cae-a6ae-4959-b190-b20d9be59b5b,5cc91590-6c1c-4f70-a9c8-42416809bb76,e5c39b6c-4d80-49d9-b02a-b6ed131ae517
6,2,5,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,8debb903-ba23-47a0-a97c-cb0b08f01c2e,051fbb13-c981-455d-9b2c-e9499a1ed216,4fc18260-c257-49eb-80ef-1f1d94f0cb62
7,2,6,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,a81dd5d8-0ba3-4362-98b9-04f75ad75e02,051fbb13-c981-455d-9b2c-e9499a1ed216,cd668468-1876-413d-b643-3255d63e78c0
8,2,7,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,8dc7f545-ffab-4fd8-b644-f51bff42dd46,051fbb13-c981-455d-9b2c-e9499a1ed216,12d15ea3-ef61-4c0f-ab92-336f33c599c2
9,2,12,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,b145ea15-f102-4060-b128-ffc3525de839,051fbb13-c981-455d-9b2c-e9499a1ed216,2d4fe911-7536-4292-822e-05fd07ed1247
10,3,4,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,ce725012-7c37-45f4-aa68-8fec043369db,47e71a9f-9b6d-47a1-a74c-d1e49a89c3e3,0b06e3e7-e49b-473a-a4b2-1eb747d9af43
11,3,6,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,e56ad2c1-2825-46fd-b31e-c9660efbfca1,47e71a9f-9b6d-47a1-a74c-d1e49a89c3e3,cd668468-1876-413d-b643-3255d63e78c0
12,3,10,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,0fcec9ab-ea26-42a8-8721-4e1356c9b6c2,47e71a9f-9b6d-47a1-a74c-d1e49a89c3e3,3e9758b4-0007-4f42-9189-37c33db769dc
13,3,12,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,d4ae5054-aae5-4f29-9b38-6ec3adb0fb87,47e71a9f-9b6d-47a1-a74c-d1e49a89c3e3,2d4fe911-7536-4292-822e-05fd07ed1247
14,4,12,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,0da266a8-a040-4227-86a4-34067d7942b1,0b06e3e7-e49b-473a-a4b2-1eb747d9af43,2d4fe911-7536-4292-822e-05fd07ed1247
15,5,6,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,f6223816-491f-4c6d-b507-143dcc51de8c,4fc18260-c257-49eb-80ef-1f1d94f0cb62,cd668468-1876-413d-b643-3255d63e78c0
16,5,7,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,78bab465-72ea-404b-8486-a937ee0d4b47,4fc18260-c257-49eb-80ef-1f1d94f0cb62,12d15ea3-ef61-4c0f-ab92-336f33c599c2
17,5,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,2ce5b5d6-d18d-4602-b5b2-16450c4c0b90,4fc18260-c257-49eb-80ef-1f1d94f0cb62,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
18,6,7,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,9fadae62-6472-4e30-b35e-afad474b88df,cd668468-1876-413d-b643-3255d63e78c0,12d15ea3-ef61-4c0f-ab92-336f33c599c2
19,6,8,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,031fdf71-2535-42d5-a8dd-6dc81348a92a,cd668468-1876-413d-b643-3255d63e78c0,42f4e95d-8951-4dc6-9169-b74e15da4c9f
20,7,9,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,0225a9c6-34ab-41a3-b995-714c42e375f1,12d15ea3-ef61-4c0f-ab92-336f33c599c2,9bb7ca33-f053-4a25-83be-9a1e0c3ce833
21,7,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,1fb559a1-b8c4-4ad6-8c9d-819d210a5ef8,12d15ea3-ef61-4c0f-ab92-336f33c599c2,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
22,7,14,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,0f3894ff-c2a5-4c7b-b211-b10d214d49b4,12d15ea3-ef61-4c0f-ab92-336f33c599c2,71cae1eb-ff83-4b42-87b6-82112f732bee
23,8,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,b99da7fb-ca10-4f96-a94d-14917ce44025,42f4e95d-8951-4dc6-9169-b74e15da4c9f,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
24,9,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,7167bf91-bd3c-4bd3-a2db-b5d9e940d839,9bb7ca33-f053-4a25-83be-9a1e0c3ce833,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
25,10,11,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,c9f80422-e058-4481-a18a-abcdc0ef493c,3e9758b4-0007-4f42-9189-37c33db769dc,41fa8152-3f81-4c1a-be2a-71fa3c9fe093
26,10,12,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,b29b3b64-e764-4557-9392-9979da5cfaf6,3e9758b4-0007-4f42-9189-37c33db769dc,2d4fe911-7536-4292-822e-05fd07ed1247
27,10,15,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,77967d09-9daa-42f0-b1a1-58f9eb88547d,3e9758b4-0007-4f42-9189-37c33db769dc,e5c39b6c-4d80-49d9-b02a-b6ed131ae517
28,11,12,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,88e4a4aa-9487-4b90-856f-bc852ae4126e,41fa8152-3f81-4c1a-be2a-71fa3c9fe093,2d4fe911-7536-4292-822e-05fd07ed1247
29,11,15,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,db037527-a0f3-4eac-ab33-cbe96e252069,41fa8152-3f81-4c1a-be2a-71fa3c9fe093,e5c39b6c-4d80-49d9-b02a-b6ed131ae517
30,12,13,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,c2dc6507-d8f7-4cfb-a629-65dd894e0e25,2d4fe911-7536-4292-822e-05fd07ed1247,52d643ab-0445-414b-be60-0d22d68c695f
31,12,14,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,f27a82f3-4fa9-4c85-98a7-d6318ae82b74,2d4fe911-7536-4292-822e-05fd07ed1247,71cae1eb-ff83-4b42-87b6-82112f732bee
32,12,15,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,9c16a96a-d32f-4a84-a607-ed65510f8dd9,2d4fe911-7536-4292-822e-05fd07ed1247,e5c39b6c-4d80-49d9-b02a-b6ed131ae517
33,13,14,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,2f4dcb04-abaf-424e-bac8-df84bf250386,52d643ab-0445-414b-be60-0d22d68c695f,71cae1eb-ff83-4b42-87b6-82112f732bee
34,14,15,22e0f2c8-ddde-4271-bb6b-e9ec7fa6da6b,88dc1aae-31a2-4533-866a-300d2734c877,71cae1eb-ff83-4b42-87b6-82112f732bee,e5c39b6c-4d80-49d9-b02a-b6ed131ae517
1,1,8,82d2ef44-8636-4214-ba7b-4694793321d2,aff4eec9-c3d8-43a1-8d80-3323e3437478,f17d26b9-2984-468b-a64e-132e928bbb5f,ba8ed2ca-a947-41ed-aa14-ab682c988f2d
2,2,4,82d2ef44-8636-4214-ba7b-4694793321d2,ec701300-6b5f-45c4-91fd-5dbdbd51477e,4fe04fde-4576-4948-8a5c-95fe08a04258,d7b5768e-341e-45f9-bef1-a1b59fbe1257
3,2,5,82d2ef44-8636-4214-ba7b-4694793321d2,1a522c33-198a-4167-b68b-694910469174,4fe04fde-4576-4948-8a5c-95fe08a04258,53866ce4-d1df-4309-8d85-da0daab48b2e
4,2,6,82d2ef44-8636-4214-ba7b-4694793321d2,71045a4a-b2c5-4b4f-a624-e9627b929810,4fe04fde-4576-4948-8a5c-95fe08a04258,8116a6cd-0bcd-4102-be3c-ad6c143e3af3
5,2,9,82d2ef44-8636-4214-ba7b-4694793321d2,d372443d-7099-4b9e-9231-852697504d12,4fe04fde-4576-4948-8a5c-95fe08a04258,fa4bd65c-14d7-4de8-a52b-2ceec9f65242
6,2,11,82d2ef44-8636-4214-ba7b-4694793321d2,ec5e995d-7c8e-491e-aae9-46dd9c179996,4fe04fde-4576-4948-8a5c-95fe08a04258,6625f87d-bf77-44a3-9e2d-64d9c86d674f
7,3,5,82d2ef44-8636-4214-ba7b-4694793321d2,0c94d930-3ea0-4ff8-8432-734f5eaf84b3,7c7c8e49-f425-4d4e-89eb-df5bdffaa523,53866ce4-d1df-4309-8d85-da0daab48b2e
8,3,7,82d2ef44-8636-4214-ba7b-4694793321d2,b7c44e3d-2468-46af-a285-7ea828e949b4,7c7c8e49-f425-4d4e-89eb-df5bdffaa523,e45ed03e-47cd-490e-ae21-d345a9e7f67d
9,3,8,82d2ef44-8636-4214-ba7b-4694793321d2,106adb37-fa16-4d3d-8a80-91603a6ffef3,7c7c8e49-f425-4d4e-89eb-df5bdffaa523,ba8ed2ca-a947-41ed-aa14-ab682c988f2d
10,4,6,82d2ef44-8636-4214-ba7b-4694793321d2,881b8757-f2cc-4e97-8c57-8f9df15f6a24,d7b5768e-341e-45f9-bef1-a1b59fbe1257,8116a6cd-0bcd-4102-be3c-ad6c143e3af3
11,4,13,82d2ef44-8636-4214-ba7b-4694793321d2,ed3c3b19-c709-4ee9-a49c-2e8f23981c46,d7b5768e-341e-45f9-bef1-a1b59fbe1257,552bc356-6c66-4d98-a8f3-6f5fd361a2e3
12,4,14,82d2ef44-8636-4214-ba7b-4694793321d2,fbccda86-2841-4e0f-b16a-3a6f8f8157ab,d7b5768e-341e-45f9-bef1-a1b59fbe1257,01b04741-4cd5-4323-a7ed-f99c7fcf8087
13,5,9,82d2ef44-8636-4214-ba7b-4694793321d2,b8cf52ef-ccbf-49f8-9333-8906f4dac99e,53866ce4-d1df-4309-8d85-da0daab48b2e,fa4bd65c-14d7-4de8-a52b-2ceec9f65242
14,5,10,82d2ef44-8636-4214-ba7b-4694793321d2,ae58c13c-962b-424d-9898-83ecd7e24f07,53866ce4-d1df-4309-8d85-da0daab48b2e,8414ad7c-8c46-46db-b94a-dd2003f1bf54
15,5,11,82d2ef44-8636-4214-ba7b-4694793321d2,a20cbc66-83a4-46b9-b6d0-9904cedea932,53866ce4-d1df-4309-8d85-da0daab48b2e,6625f87d-bf77-44a3-9e2d-64d9c86d674f
16,5,12,82d2ef44-8636-4214-ba7b-4694793321d2,eccd8d45-801e-4328-aec1-723225a92bd3,53866ce4-d1df-4309-8d85-da0daab48b2e,5a9d6905-a9cb-4a12-9c0c-47c6c958ca59
17,5,13,82d2ef44-8636-4214-ba7b-4694793321d2,bb7e9ca3-5b77-4a58-8729-ce9fc2894df6,53866ce4-d1df-4309-8d85-da0daab48b2e,552bc356-6c66-4d98-a8f3-6f5fd361a2e3
18,5,14,82d2ef44-8636-4214-ba7b-4694793321d2,a6660ac4-6b75-4199-9729-0b178bcfade9,53866ce4-d1df-4309-8d85-da0daab48b2e,01b04741-4cd5-4323-a7ed-f99c7fcf8087
19,5,15,82d2ef44-8636-4214-ba7b-4694793321d2,b125f5ee-4534-43e2-9324-39a81e24439f,53866ce4-d1df-4309-8d85-da0daab48b2e,eef1cd83-043d-4984-8c07-0bdae925706a
20,7,8,82d2ef44-8636-4214-ba7b-4694793321d2,bcaa15b5-824a-4c7e-a7d9-316c1df76870,e45ed03e-47cd-490e-ae21-d345a9e7f67d,ba8ed2ca-a947-41ed-aa14-ab682c988f2d
21,7,10,82d2ef44-8636-4214-ba7b-4694793321d2,fab9ea16-715f-4af8-8e2a-73b925782e7f,e45ed03e-47cd-490e-ae21-d345a9e7f67d,8414ad7c-8c46-46db-b94a-dd2003f1bf54
22,8,9,82d2ef44-8636-4214-ba7b-4694793321d2,99f73c4e-585a-4c2d-829c-3cdf421a3d06,ba8ed2ca-a947-41ed-aa14-ab682c988f2d,fa4bd65c-14d7-4de8-a52b-2ceec9f65242
23,8,10,82d2ef44-8636-4214-ba7b-4694793321d2,62c831ff-9e8c-4df9-8427-64dab9ca0dba,ba8ed2ca-a947-41ed-aa14-ab682c988f2d,8414ad7c-8c46-46db-b94a-dd2003f1bf54
24,11,13,82d2ef44-8636-4214-ba7b-4694793321d2,560faa8e-166b-404a-803a-22bb45eef9e2,6625f87d-bf77-44a3-9e2d-64d9c86d674f,552bc356-6c66-4d98-a8f3-6f5fd361a2e3
25,11,15,82d2ef44-8636-4214-ba7b-4694793321d2,4971c1c8-3f03-4aae-ac63-5af890df9ae3,6625f87d-bf77-44a3-9e2d-64d9c86d674f,eef1cd83-043d-4984-8c07-0bdae925706a
26,12,14,82d2ef44-8636-4214-ba7b-4694793321d2,2ce5f15c-b988-483e-ac5e-b30a42daafa2,5a9d6905-a9cb-4a12-9c0c-47c6c958ca59,01b04741-4cd5-4323-a7ed-f99c7fcf8087
27,13,14,82d2ef44-8636-4214-ba7b-4694793321d2,5c29efda-f56d-43c4-ab6e-209c417f3a82,552bc356-6c66-4d98-a8f3-6f5fd361a2e3,01b04741-4cd5-4323-a7ed-f99c7fcf8087
1,1,5,28202870-0e8a-4600-9434-c280eff762cd,2f18fa0b-dbe1-416f-9211-59cfa8ddc092,4d49ba4c-f9f8-41e2-a239-d144dc658721,9590a8c2-353e-445f-a8ff-8e7e2dfd52e3
2,1,15,28202870-0e8a-4600-9434-c280eff762cd,5e95ca2b-68fd-4c87-8a5f-415e0dfaeeac,4d49ba4c-f9f8-41e2-a239-d144dc658721,9a41b2f6-98d2-4730-818d-5b7aadf44858
3,2,14,28202870-0e8a-4600-9434-c280eff762cd,f05bc6e5-9fc2-4efe-8608-bbf7ae288866,2a409b4e-bf89-4189-a979-43fcb0462f2c,c2b4e86c-684d-42af-8f52-857eed40dc8d
4,4,5,28202870-0e8a-4600-9434-c280eff762cd,499a7cb2-4a30-4482-9126-8625b47e47df,ef7f2b98-344c-44e8-8cf7-3e96e4114a93,9590a8c2-353e-445f-a8ff-8e7e2dfd52e3
5,4,14,28202870-0e8a-4600-9434-c280eff762cd,41a97bec-291a-4e66-ac03-7f57c0ba7808,ef7f2b98-344c-44e8-8cf7-3e96e4114a93,c2b4e86c-684d-42af-8f52-857eed40dc8d
6,5,6,28202870-0e8a-4600-9434-c280eff762cd,11fd96fa-d68f-4d90-beb4-aafeba677178,9590a8c2-353e-445f-a8ff-8e7e2dfd52e3,ed1b49db-ad0a-4ca8-ab4a-dead022f4712
7,7,12,28202870-0e8a-4600-9434-c280eff762cd,8b15072d-e297-44da-a1c2-9054794628f8,2124acb2-6938-4f90-9027-61c402562067,9ab16a0b-f2e0-4692-b60b-23ab80caedb7
8,7,13,28202870-0e8a-4600-9434-c280eff762cd,1a59ffa9-857d-4dc9-a955-0bf6d86176d7,2124acb2-6938-4f90-9027-61c402562067,854a3a13-ecce-484a-a7a9-102dcde4281e
9,9,12,28202870-0e8a-4600-9434-c280eff762cd,ab0df507-4ff1-43eb-8d74-f6c72ed17e05,46e83a43-dce7-47ac-bddc-c4eec32b7414,9ab16a0b-f2e0-4692-b60b-23ab80caedb7
10,10,12,28202870-0e8a-4600-9434-c280eff762cd,ab26162e-ee79-47db-99d0-92ccc7693ac0,bd94b304-691b-490e-85ef-3398d3e374c0,9ab16a0b-f2e0-4692-b60b-23ab80caedb7
1,1,3,06029b97-694c-41b8-807e-4cb07dca16a8,fb5d8fac-e775-4949-ba80-9432634ba07c,e07abebf-cbd5-4b58-941b-a8cc9af8610f,bc0aec74-8bd2-46c3-8b43-3797e85c23cf
2,1,7,06029b97-694c-41b8-807e-4cb07dca16a8,6848d926-a9d5-4d40-88fd-384e29996b56,e07abebf-cbd5-4b58-941b-a8cc9af8610f,f6c3871e-8439-4c64-a867-8168be65acdd
3,1,8,06029b97-694c-41b8-807e-4cb07dca16a8,ca47ab2a-6d42-4035-bb49-0787636ff6a1,e07abebf-cbd5-4b58-941b-a8cc9af8610f,3f6d3f7e-104b-4fff-8282-5983efc7df0f
4,1,14,06029b97-694c-41b8-807e-4cb07dca16a8,a8220c47-680f-42a2-8299-47354d8b0e5d,e07abebf-cbd5-4b58-941b-a8cc9af8610f,a580fe43-8d06-49a3-b75e-df36314ddea0
5,2,4,06029b97-694c-41b8-807e-4cb07dca16a8,668776dd-d8ee-491f-83d6-ef427deb05db,5ba5be2c-1d23-42c4-b7fc-6d6bbe4b0f9e,a162c1a7-bf2c-4d3b-8f38-17e608624264
6,2,5,06029b97-694c-41b8-807e-4cb07dca16a8,9eeac552-13eb-4063-9920-887cb765e8bd,5ba5be2c-1d23-42c4-b7fc-6d6bbe4b0f9e,c645f0a3-9fd5-4414-8324-c960983f79d4
7,2,11,06029b97-694c-41b8-807e-4cb07dca16a8,4af31eb5-4aef-443b-8407-f01e8060deb6,5ba5be2c-1d23-42c4-b7fc-6d6bbe4b0f9e,6813db02-e1c6-4a4d-8be1-63acdc681fd8
8,2,12,06029b97-694c-41b8-807e-4cb07dca16a8,599e7032-8861-42cb-8b27-f430e87d0eef,5ba5be2c-1d23-42c4-b7fc-6d6bbe4b0f9e,e510799d-906a-4ea9-bb04-8baf02b96772
9,2,13,06029b97-694c-41b8-807e-4cb07dca16a8,4215df72-3825-4266-84eb-5e319c0364db,5ba5be2c-1d23-42c4-b7fc-6d6bbe4b0f9e,f743a562-a3c8-4951-86a1-5c709a576589
10,3,4,06029b97-694c-41b8-807e-4cb07dca16a8,2d344250-c992-41a6-986f-f53548e5c73c,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,a162c1a7-bf2c-4d3b-8f38-17e608624264
11,3,6,06029b97-694c-41b8-807e-4cb07dca16a8,efb89b3e-0d31-49a0-953d-79b53875adcb,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,aecbf17e-9a82-4aa1-9955-7e44d701f95e
12,3,9,06029b97-694c-41b8-807e-4cb07dca16a8,fda620ca-b32c-4a55-ac22-ddb5f01b5712,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,64061c1d-fb1d-47a4-8940-0bee121a0cf7
13,3,12,06029b97-694c-41b8-807e-4cb07dca16a8,3b8481e9-f7d9-41f7-903e-eb25878f8f75,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,e510799d-906a-4ea9-bb04-8baf02b96772
14,3,13,06029b97-694c-41b8-807e-4cb07dca16a8,0debd661-f614-4e9f-b3cf-971c2f87ef33,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,f743a562-a3c8-4951-86a1-5c709a576589
15,3,14,06029b97-694c-41b8-807e-4cb07dca16a8,ef6dccdd-a8a3-4b0e-b41d-ad3913643823,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,a580fe43-8d06-49a3-b75e-df36314ddea0
16,3,15,06029b97-694c-41b8-807e-4cb07dca16a8,807bf975-7b2c-488d-bda9-bafcac6c79be,bc0aec74-8bd2-46c3-8b43-3797e85c23cf,8a42b8e2-fda9-4e69-a2a7-d58e6f226c12
17,4,5,06029b97-694c-41b8-807e-4cb07dca16a8,db5f1f46-b592-4b5f-8e3e-b39292a55296,a162c1a7-bf2c-4d3b-8f38-17e608624264,c645f0a3-9fd5-4414-8324-c960983f79d4
18,4,6,06029b97-694c-41b8-807e-4cb07dca16a8,a9959cb3-143b-456f-b752-68465b9baaf8,a162c1a7-bf2c-4d3b-8f38-17e608624264,aecbf17e-9a82-4aa1-9955-7e44d701f95e
19,4,12,06029b97-694c-41b8-807e-4cb07dca16a8,703d38d0-8751-4848-901a-4990714e4ed9,a162c1a7-bf2c-4d3b-8f38-17e608624264,e510799d-906a-4ea9-bb04-8baf02b96772
20,6,8,06029b97-694c-41b8-807e-4cb07dca16a8,9c4cb84a-03f0-4fd5-9674-0367682e5a6a,aecbf17e-9a82-4aa1-9955-7e44d701f95e,3f6d3f7e-104b-4fff-8282-5983efc7df0f
21,6,14,06029b97-694c-41b8-807e-4cb07dca16a8,b42b707c-1293-4de1-a218-13eae4f60e78,aecbf17e-9a82-4aa1-9955-7e44d701f95e,a580fe43-8d06-49a3-b75e-df36314ddea0
22,6,15,06029b97-694c-41b8-807e-4cb07dca16a8,77f9c27b-a996-4859-aeb3-54beda002533,aecbf17e-9a82-4aa1-9955-7e44d701f95e,8a42b8e2-fda9-4e69-a2a7-d58e6f226c12
23,7,9,06029b97-694c-41b8-807e-4cb07dca16a8,5d9656ef-b2e2-4714-9ea4-1534f364a687,f6c3871e-8439-4c64-a867-8168be65acdd,64061c1d-fb1d-47a4-8940-0bee121a0cf7
24,7,14,06029b97-694c-41b8-807e-4cb07dca16a8,f8bf70c7-a2df-4682-8a92-3e2f55ccdd85,f6c3871e-8439-4c64-a867-8168be65acdd,a580fe43-8d06-49a3-b75e-df36314ddea0
25,7,15,06029b97-694c-41b8-807e-4cb07dca16a8,e7337691-e880-455d-a53a-e2f4371882b4,f6c3871e-8439-4c64-a867-8168be65acdd,8a42b8e2-fda9-4e69-a2a7-d58e6f226c12
26,9,14,06029b97-694c-41b8-807e-4cb07dca16a8,7d8ddc52-3446-4e3e-be38-7ef759ada1ca,64061c1d-fb1d-47a4-8940-0bee121a0cf7,a580fe43-8d06-49a3-b75e-df36314ddea0
27,9,15,06029b97-694c-41b8-807e-4cb07dca16a8,44dd93a9-0bf7-4d6e-bd37-95d01e3f5242,64061c1d-fb1d-47a4-8940-0bee121a0cf7,8a42b8e2-fda9-4e69-a2a7-d58e6f226c12
28,10,13,06029b97-694c-41b8-807e-4cb07dca16a8,2b9f7fb0-1120-43e2-b14b-5b6afc002752,a6021fce-167f-4850-bda6-38bbc6a9662b,f743a562-a3c8-4951-86a1-5c709a576589
29,11,12,06029b97-694c-41b8-807e-4cb07dca16a8,87594453-7de7-4c84-831f-a573d8c655d6,6813db02-e1c6-4a4d-8be1-63acdc681fd8,e510799d-906a-4ea9-bb04-8baf02b96772
30,11,13,06029b97-694c-41b8-807e-4cb07dca16a8,84e7a0c1-515b-45e1-a51a-a80850dfaa97,6813db02-e1c6-4a4d-8be1-63acdc681fd8,f743a562-a3c8-4951-86a1-5c709a576589
31,12,13,06029b97-694c-41b8-807e-4cb07dca16a8,b13869b6-d944-40d2-a3a8-a578e2481a91,e510799d-906a-4ea9-bb04-8baf02b96772,f743a562-a3c8-4951-86a1-5c709a576589
32,12,14,06029b97-694c-41b8-807e-4cb07dca16a8,9d60c5d8-d7a3-4065-bb6c-fb1a8f27a3bb,e510799d-906a-4ea9-bb04-8baf02b96772,a580fe43-8d06-49a3-b75e-df36314ddea0
33,12,15,06029b97-694c-41b8-807e-4cb07dca16a8,9a904785-e8c6-4c80-9a64-9260a31638f1,e510799d-906a-4ea9-bb04-8baf02b96772,8a42b8e2-fda9-4e69-a2a7-d58e6f226c12
34,13,14,06029b97-694c-41b8-807e-4cb07dca16a8,70029b22-addc-4f69-81d5-efe880c071d6,f743a562-a3c8-4951-86a1-5c709a576589,a580fe43-8d06-49a3-b75e-df36314ddea0
1,2,4,aff41946-2537-401a-a542-d53d6c177529,0e7b3dde-3edd-479b-bf6d-7c61278f52ec,3945579e-67f4-46bd-abe5-de1a1112c92e,85214ab0-6643-43a1-8f19-26b590100c37
